呕吐	247 266 494 684 735
咳嗽	32 88 138 147 175 230 247 256 315 404 423 507 557 734 758 798
壮热	138 182 703 760
呕吐	138 241 557 703 758 760
干呕	90 138 423 469 703 717 758
目昏	18 138 243 423 703
壮热,头痛	138 182 423 557 561 703 760
腹满	29 147 243 252 423 524 592 703 734 754
干呕	138 168 182 423 443 703
心烦	18 423 557 592 703 769
心下痞	18 35 138 423 557 703
烦躁	18 52 138 192 260 423 443 557 703 758
干呕	138 703 717 751 758
胁痛,咳嗽	159 170 200 208 557 703 794
恶心,头痛	138 159 168 557 703
胁痛,呕吐	32 35 138 142 159 170 260 423 433 557 694 703 746
呕吐	18 138 147 159 282 327 557 703 734 769 804
恶寒	138 159 168 247 443 557 703
腹痛	32 35 78 138 142 159 423 557 595 703
腰痛	138 159 174 557 595 664 703 769 794
臂痛	35 138 159 360 557 595 703 712 794
鼻衄	138 278 423 443 703 746
壮热,腰痛,头痛	17 32 159 247 443 746
腹满	138 159 247 252 335 374 746 769
潮热,大便溏	52 138 142 283 443 557 612 746 769
胁痛	50 59 138 332 443 703 746 769
盗汗,头痛,潮热,自汗	35 138 247 374 746
潮热	35 138 168 247 267 374 443 534 545 557 592 746 758 773 789
潮热	138 247 374 557
腹痛	138 159 170 184 222 754
烦躁	35 138 159 282 368 374 557 758
恶寒	35 138 142 159 168 182 243 302 539 595 677
转筋	271 746
恶心,呕吐,口淡	35 138 159 170 182 423
麻疹	18 59 60 138 282 557 769
小便不通	374 557 561 690
头汗	138 247 374 561 612 690
肠鸣	78 83 104 138 142 159 227 433 486 595 703 712 746 760
瘫痪,半身不遂	32 138 159 201 247 266 271 282 358 381 492 561 664 703 754 769 794
消瘦,腹痛	247 266 368 374
神昏,腹满,咽干,谵语	102 138 168 243 252 374 426 443 677 746
吐血	90 174 236 266 281 311 398 469 507 557 729 758 760 778 798 809
盗汗,腹痛,自汗	423 507 557 760 792
恶寒,头痛	32 138 175 330 443 595 712 753 804
心烦,头痛	138 332 374 423 446 612 758
鼻塞,头痛,头晕	252 649 657 698
吐血	21 667 745
吐血	29 115 266 494 576
咳血	90 131 469 484 524 593 745 751
小便不通	0 71 98 433 527 610 649 742 744 754 804
咳嗽	71 138 281 282 612
腹痛	247
嘈杂	71 792
里急后重,腹痛	87 168 192 252 358 646 716 719 769
心烦	5 6 71 131 147 242 282 460 698 734 792
积滞	168 174 208 252 448 548 580 600 646
臁疮	479 806
小便不通,烦躁	71 138 252 335 362 433 443 592 610 742
腰痛	35 59 71 83 247 260 315 423 641 780
瘰疬	16 71 362 433 589 780
口苦,咽喉痛	71 260 296 433 527 592
四肢拘急	58 71 138 316 443 527 557 641 645 719 758
足痛	71 138 247 260 267 374 719 758 769 773
恶风	18 71 433 478 527 545
耳聋	71 138 159 247 282 362 443 557 629 746 792
痫	71 138 335 433 443 742 758
瘰疬	32 71 138 192 247 252 260 399 418 433
鼻衄	698 701
头痛	71
瘰疬	71 744
针眼	16 71 83 138 192 260 527 711
口噤	29 71 138 382 433 566 742 754
舌肿	71 138 252 433 742
心烦,四肢疼痛	18 71 138 192 243 260 423 443 557 758 804
壮热	29 34 71 192 252 260 335 344 433 443 550 621
舌肿	71 138 168 174 252 433 443 719 742
面色青	124
臁疮	195 448 657 701 804
吐血	68 283 368 386 396 693
舌裂,咽干,吐血,咳嗽	68 283 368 386 557 565 693
大便秘结,发狂	98 168 195 306
烦躁	124 138
舌肿	71 296
腹痛	21 169 192 247 260 295 660
头痛	138 753 804
发狂	71 792
咳嗽	71 138 159 362 411 443 557 703
瘰疬	71 147 252 592 734 742 769 780
谵语,烦躁	71 138 433
舌肿	71 138 192 260 282 433 443 742 795
发癍,谵语,烦躁	52 71 138 433 804
咽干,喉痒,口渴,咳嗽	71 138 282 758
盗汗	52 386
气喘	71 138 159 282 358 423 482 545 557 746 758 788
鼻衄	3 71 138 282 443 717 719
臁疮	159 184 423 521 610
心烦,烦躁	368
心悸	71 138 260 433 717
不寐	35 98 138 342 423 507 557
心烦,不寐	138 140 242 247 260 377 535 545
云雾移睛	92 256 335 374 474 484 621 684 719
痫	169 247 316 423 478 557
盗汗,神昏,不寐	35 104 138 169 227 247 313 342 423 698
健忘,不寐	169 423 478
闭经	32 35 138 247 256 266 374 419 443 557 562 610 612 664 694 754 794
阴痒	55 657 727
咳嗽	368 556 709
气喘,咳嗽,自汗	29 35 138 247 256 260 374 423 557 636 758 798
咳嗽	368 798
咳嗽	52 138 147 282 382 411 545 566 734 804
咽干	71 138 159 230 282 375 792
气喘,咳血	29 52 90 147 242 443 469 565 734
痫	3 32 35 107 119 138 159 168 195 272 342 423 426 478 561 703 719 742 758 780 785 804
咳嗽	52 60 83 282 368 423
慢惊	55 195 272 299 419 426 507 617 649 785
神昏,痫	138
云雾移睛	92 256 335 374 474 484 621 684 719
咳嗽,自汗	368
咳嗽	423
急惊	52 138 423 717 798
慢惊	53 107 201 423 561
咳嗽	4 327 454
咳嗽	29 138 147 282 328 400 549 557 559 612 629 636 703 734
畏寒,鼻塞,咳嗽	138 282 375 386 565 792
咳嗽	29 138 266 282 386 396 565 636 792 798
咳血	29 32 52 159 411 557 636 792 798
麻疹	29 138 335 524 804
咳嗽	59 123 147 317 616 719 734
吐血,咳嗽	35 147 230 386 396 524 565 734
咳嗽	52 138 147 168 200 282 386 396 443 495 734 753 794
气喘,咳嗽	281 282 422 524 660
气喘	236 557 792
腰痛,食欲不振	32 35 138 247 256 266 374 419 423 443 464 557 610 664 694 729 754 794
呃逆,浮肿,赤白带,白带	32 35 88 138 170 247 315 443 460 464 557 562 610 664 694 746 754 794
腰痛,腹痛	19 32 138 247 374 423 460 557
咳嗽	52 60 83 282 368 423
咳嗽	29 52 138 147 282 636 734 792
鼻塞	32 52 138 147 182 247 282 734
咳嗽	18 29 147 282 327 328 375 455 557 636 729 734 769
谵语	192 316 335 423 592 792
头痛	43 59 561
干呕,恶心	381
头痛	32 55
吐血	574
脱肛	769
腹痛	168 182 184 222 332
发黄	138 434 715 719 785
崩漏	314 649
呕吐	43 59 561
瘰疬	3 395 426 646
里急后重	34 138 182 374
痫,慢惊	53 649 698
瘰疬	395 629 735
头痛	44 107 187 561 583
头痛	16 32 83 138 168 169 295 335 381 443 629 712 746
头痛	561
无名肿毒	395
痫,咳嗽	703
发黄	138 434 715 719 785
头痛	3 32 399 418 804
无汗	60 703
咳嗽	147 703 734
呕吐	138 183 243 335 434
痫	124 221 703
吞酸	59 703
咳嗽	59 508 703
崩中,吐血	59 703
目昏,短气,恶心,呕吐,咳嗽	124 703
头痛	3 32 399 418 804
咳嗽	147 703 734
咳嗽	703
背痛	18 59 243 282 311 358 423 703 706
腹满,短气,背痛	182 247 256 332 703 706 758
呕吐	59 557 703
背痛,腹冷	59 138 423 677 703 758
腹满,胁痛,腹痛	59 703
吞酸	59 561 703 706
短气	138 182 247 423 443 703
头痛,咳嗽	182 386 561 703 753
干呕	131 241 423 557 703 751 758
心下悸	35 703 769
心烦	18 557 592 703 769
心下痞	423 557 703
胁痛,咽干,口苦	59 335 342 443 478 557 703 800
胁痛	5 6 35 131 147 175 243 335 557 703 734
腹满	18 147 175 182 243 703 734 753 760
背痛	18 59 243 282 311 358 423 703 706
腹满,短气,背痛	182 247 256 332 703 706 758
短气	18 138 423 703 746
胁痛,呕吐	138 241 423 557 703 746 751 758
呕吐,咳嗽	18 147 396 423 703 734
呕吐	59 703
呕吐	35 59 138 423 677 703
咳嗽	18 29 35 138 175 282 423 703 746
壮热,恶心,呕吐	29 161 443 557 703 758
咳嗽	29 138 161 185 230 282 358 386 396 703 706
四肢拘急	35 282 358 423 557 703 746
咳嗽,咽肿	138 147 175 182 247 423 557 561 703 734
小便不利,背痛	35 138 423 557 561 703
心烦	18 557 592 703 769
腹痛	138 161 247 256 423 443 703 758
咳嗽	59 138 508 703 746
干呕	138 182 662 703
胁痛,咽干,口苦	59 335 342 443 478 557 703 800
转筋	35 138 557 703
咳嗽	35 138 423 557 561 689 703 754
干呕,呕吐	182 703
短气	18 138 423 703 746
胁痛,呕吐	138 241 423 557 703 746 751 758
短气,自汗	703
呕吐,咳嗽	18 147 396 423 703 734
心烦	35 90 138 159 341 423 469 557 694 703 769
呕吐	35 59 138 159 332 423 557 612 703 769
漏下	703 729
赤白带,白带	32 120 138 247 374
吞酸	78 142
胁痛,阴痛,耳聋,口苦	192 247 357 434 592 746 773
腹痛	32 138 142 159 182 243 302 595 677 703 754 794
舌干	29 52 138 282 443 545 636 758 798
咳嗽	29 52 138 159 170 282 443 545 636
痫,慢惊	35 88 132 138 168 182 184 200 201 222 247 272 299 369 423 557 561 594 610 649 698 703 712 742 747 785 789
恶寒	29 73 138 443 608 636 753
角弓反张	32 83 138 147 247 423 433 443 712 717 734 746 753 804
咳嗽	138 260 374 703
自汗	138 260 278 374 423
烦躁	52 327 332 335 423 742 792
身痛,无汗	18 60 83 138 159 282 381 423 712 717 769
身痛,壮热	18 138 159 282 557 703 717
吐血	18 159 557 754
呕吐	159 341 423 595 706
妊娠咳嗽,恶风,咳嗽	18 138 159 282 423 443 769
少气	99 100 108 247 267 278 773 798
寒战,恶心,恶寒,少气,呕吐	83 138 175 182 247 282 398 557 612 703 706 758 809
腹痛	83 138 175 182 247 398 557 703 706 758 769 809
目昏	16 83 168 295 674 698 712
痫	236 278 441 507 557 760 780
拳毛倒睫	32 44 247 423 583
吐血	719
舌干,口臭	29 335 411 545 636
寒热往来	52 311 545 557 746 769
口苦	18 52 138 423 545 758
心烦,五心烦热,头昏	83 138 545
烦躁,潮热	52 247 311 534 545 746
咽喉痛	138 282 335 545 742 751
咳嗽	29 35 147 545 734 804
目干涩	16 83 138 168 252 433 545 577 592
咽喉痛	138 282 335 545 742 751
呕吐	35 59 138 423 677 703
善太息	342 443 478 703 719 800
恶心,呕吐	138 159 557 703 769
呕吐	18 35 83 282 557 677 689 703 758
恶心	35 59 423 677 703
反胃	59 677 703
咳嗽	5 18 59 252 358 433 703 719 758
呕吐	35 138 358 703
呕吐	35 59 138 184 369 610 703 722 754
腹满,消瘦,腹冷	23 29 32 48 192 247 252 260 358 679 703 706
舌肿	703
呕吐	35 184 423 607 703
呕吐	35 43 247 358 557 703 754
呕吐	138 423 703 706
头痛	18 35 83 90 138 282 423 469 557 689 703 758 769
呕吐	35 138 423 557 703 754
四肢疼痛	52 138 192 260 282 311 368 423 534 557 689 703 746 758
壮热,呕吐,头痛	138 161 247 256 423 703 753 758
口噤	71 138 382 433 566 703 742 754 769
腹痛	32 35 43 59 120 138 184 256 423 677 703 722
咳嗽	18 35 138 147 175 192 260 282 423 703 734 753
头痛	32 59 646 703 712
呕吐	483 703
呕吐	59 182 703
寒战,心下痞	59 138 184 369 703 722
臂痛	703
咳嗽	443 703
咳嗽	370 703
上吐下泻,自汗	32 35 138 159 182 184 341 423 486 521 578 595 694 703
壮热,呕吐,头痛	138 161 247 256 423 703 753 758
呕吐	35 138 182 423 561 703
呕吐	138 557 595 677 703
呕吐	59 182 703
心下痞	423 703
干呕	138 182 703
干呕,呕吐	182 703
舌青	703
干呕	90 241 469 592 703 746 758
臂痛,目昏,恶心,呕吐	124 557 703
心下悸	703 753
肠鸣,嘈杂,多唾	138 161 175 260 282 423 557 703
呕吐	143 182 703
咽干,心烦,烦躁	174 335 443 703
心下痞	35 43 423 677 703
反胃,头痛	138 159 423 443 557 677 703 717
呕吐,头昏	159 694 703
呕吐	35 138 341 423 443 557 677 703 717
呕吐	138 423 703
吞酸	35 138 159 182 341 557 703
呕吐,积滞	78 138 142 159 358 557 595 677 703 769 794
腹满,足热,心烦	18 35 138 183 247 443 557 580 703 769
嘈杂	32 138 247 374 595 703
呕吐	35 369 423 557 561 703
咽干,恶寒,头重	342 443 478 557 703 719 800
呕吐,反胃	59 252 703
身重,舌苔白,恶心,头痛,咳痰,舌苔白腻	35 78 174 182 248 272 423 557 595 703 760
气喘,身重,心烦,恶心,头痛	35 78 142 182 272 423 539 557 595 703 760
头痛	35 59 138 159 272 332 557 703 711
恶心,头痛	703
多唾	59 138 161 260 282 423 557 703
腹满,呕吐	168 174 335 443 557 677 703
心下痞	147 168 243 443 703 734
腰痛	19 83 138 147 247 282 592 664 703 734 769
呕吐	247 260 295 399 492 649
瘫痪,妇人阴冷	58 182 257 281 315 460 498 545 645
小便不通	88
咳嗽	138 242 282 396 557 565 792
干呕	138 159 243 557 703 751
臂痛	39 138 159 557 703 769
心悸,呕吐	138 369 557 703 729
呕吐	35 159 557 703
恶心	32 35 138 159 168 182 335 502 557 595 703 794
吞酸,恶心,呕吐	32 138 142 159 168 302 335 557 595 694 703 754 794
呕吐	138 159 557 703
呕吐,咳嗽	29 138 159 396 423 557 636 694 703 754 769
心烦,口渴	138 147 159 168 243 282 327 557 703 734
咳嗽	29 32 35 83 138 159 282 443 557 629 636 703
小便不通	52 138 159 557 592 703 794
恶心	138 168 443 557 703 729
呕吐	35 138 142 159 341 423 557 694 703
项强	19 138 159 443 557 703 712
恶风,自汗	35 77 138 147 159 168 243 282 302 327 443 506 557 703 734 746
呕吐	138 159 302 341 557 677 694 703 794
痫	3 272 299 342 426
头痛,咳嗽	32 138 159 175 557 703 711
身痛,鼻塞,咳痰,咳嗽	60 138 147 159 175 247 282 557 595 703 734 761 769
呃逆	138 159 557 562 612
呕吐	59 138 159 557 769
浮肿,头胀,白带,胸闷	75 174 267 276 313 341 381 557 595 773
舌苔黄,咽干,心烦,舌苔黄腻,口苦,小便黄赤	174 191 381 498 557 595
胎漏,漏下,心烦,头晕	35 220 278 376 719
腹痛	39 67 104 138 159 170 184 227 341 397 612 722 794
呕吐	138 159 170 557 595 677 703 754 769
头痛,咳嗽	88 236 278 398 507 557 760 792 798 809
浮肿,头胀,白带,胸闷	75 174 267 276 313 341 381 557 595 773
腹痛	32 35 138 170 247 278 374 423 557 754 794
嘈杂	168 174 443 595 794
咽干,烦躁	168 174 192 362 443 629
瘫痪	32 35 83 88 138 247 266 271 315 374 399 423 557 561 610 712 754 780 788
腰痛	23 32 247 266 315 423 441 507 565 798
吐血	120 719 735
大便秘结	32 35 138 346 557 592 754
耳聋	16 100 247 260 374 746 758
咳嗽	429 557 760 792
鼻衄	443 507 557 745 760
盗汗,自汗	236 423 507 557
角弓反张,口噤	32 53 55 299 399 435 443 712
发黄	138 168 174 183 330 335 433 434 443 592 746
大便秘结	32 35 138 346 557 592 754
咽干,谵语,烦躁	138 362 382 566 629 742
耳聋	16 100 247 260 374 746 758
大便秘结	69 247 266 374 551
大便秘结	252 330 346 362 375 592 629 655 735 769 792
项强	32 247 423 527 561 712 753 761 762
产后腹痛,腹痛	32 83 247 761
腹痛	23 32 138 159 247 557 612 679 754
口渴	242 792 798
盗汗	174 247 266 315 423 507 565 656 792 798
口渴	59 243 252 358 677
口渴	460 792 798
小便不利	138 330 507
急惊	35 138 168 243 272 426 557 617 703 746
肥胖,舌苔白,瘫痪,产后发痉,口噤,舌苔白腻	201 272 617 703
瘰疬	14 169 209 217 275 295 657
呕吐,腹痛	35 271 341 486 694 760
胞衣不下	35 88 557 760
小便不利	35 88 138 330 486 557 592 672 760
恶露不下,难产	32 35 88 138 247 330 358 486 557 592 760 769 794
痫	35 58 59 88 342 486 557 645 760
小便不通,头重,妊娠小便不通	0 138 168 330 486 754 760 761 773
口臭	257 419 511 649 657 785
头痛	32 88 159 247 260 282 381 423 492 557 561 595 677 703 754 769 794
头痛	32 88 138 159 182 247 260 282 381 557 595 677 703 753 769
小便频数	138 247 267 330 374 443 557 592 760 773
白带,腰膝无力	71 88 169 192 247 252 295 381 448 483
头痛	55 252 257 275 419 448 649 742 785
口渴,咳嗽	5 52 138 330 566 629 792 804
痫	18 35 138 243 282 423 557 703 794
烦躁	83 118 138 272 312 342 423 433 465 527 649 698 742 758 780 785
神昏,大便秘结,舌苔白,恶寒,口渴	39 252 426 677 792
麻疹	71 138 192 433 443 746 780
口渴,头痛	138 192 433 629 717 804
鼻塞,身重,恶寒	3 71 83 138 159 192 282 362 433 443 566 592 746
脱肛	83 138 168 374 433 443 712
麻疹	29 138 147 282 433 717 729 734 769
鼻塞,头痛	3 32 107 247 272 561 664
胁痛,阴痛,耳聋,口苦	192 247 357 434 592 746 773
头痛	55 252 257 275 419 448 649 742 785
皮肤瘙痒	9 192 247 324 557
皮肤瘙痒	192 362
不孕	44 50 108 138 236 266 267 278 315 583 725 773 792 798
烦躁	83 118 138 272 312 342 423 433 465 527 649 698 742 758 780 785
头摇	35 78 83 138 142 159 168 423 557 703
头摇	35 78 83 138 142 159 168 423 557 703
腹痛	88 142 182 302 694 754 769 794
呕吐	38 138 159 341 492 595 677 694
腹痛	358 754 794
腹痛	138 159 267 302 374 443 595 677 754 760 773
呕吐	83 138 159 184 358 521 595 677 754 769 794
呕吐	159 341 595 677 694
腹痛	78 138 142 159 302 595 677 794
麻疹,腹痛	78 83 138 159 302 433 595 677 717 769
腹痛	78 138 159 302 539 595 677
腹满,腹痛	59 138 159 332 374 595 677 689 694 703
吐血	138 684 735 778 804
口渴,腹痛,头晕,自汗	35 98 138 330 341 419 486 698 760 761 804
慢惊	35 138 184 222 561 754
慢惊	35 138 423 557 561 754
呃逆	35 77 423 557 561 703
鼻塞,头痛	32 138 282 443 792
咳嗽	3 138 282 382 566 629
麻疹	138 168 282 296 362 382 443 566
咳嗽	138 249 282 484 559 729
便血,盗汗,腹痛,自汗	35 138 247 284 342 398 421 423 478 754 809
心悸	35 138 247 284 332 342 421 423 478 557 754
少气	35 247 342 423 754
盗汗,自汗	35 50 138 247 342 423 753 762
心悸	60 138 342 557 677 703
气喘,恶心,呕吐	104 142 170 184 227 243 358 521 557 677 694 703
心悸	60 138 342 557 677 703
气喘,恶心,白带	60 381 557 677 703 754
头晕	16
崩漏,腹痛	423
瘰疬	32 52 168 174 247 260 266 278 315 374 423 595 758 798
潮热	32 168 247 260 534 778 789
难产	32 88 192 358 769 794
痫	32 192 247 282 433 443 592 629 746 792
产后浮肿,浮肿	29 32 35 138 159 247 260 369 561 666 763 794
不孕	32 35 247 260 278 374 423 551 557
产后血崩	21 32 247 256 260
身痛	32 35 182 247 260 423
身痛	19 23 32 138 159 168 247 260 443 679
咳嗽	29 32 52 174 247 260 278 374 423 545 636 758 798
咳嗽	32 174 247 260 278 282
噎膈	32 247 260 398 719 809
烦躁	5 32 247 260 423 758
吐血	32 35 52 138 159 174 192 247 260 335 398 719 758 809
尿血	32 168 247 260 266 335 719
便血	32 247 256 260 433 534
漏下	32 174 247 260 298 443
脱肛	32 247 260 278 433
寒热往来	35 138 247 374 746
杨梅疮	32 138 191 247 374 375 420 557
麻疹	18 19 32 138 192 247 362
麻疹	32 52 138 183 192 247 330 335 362 592 773
尿血	92
阴疮	335 434 746
吐血,咳嗽	21 32 138 247 260 335 398 719 809
大便下血	3 32 34 168 247 374 398 443 809
寒战,烦躁,口渴	32 168 192 247 362 592 758 804
胎萎不长	32 247 278 374 694 794
头痛	32 247 374 443
恶心	32 247 260
头痛	32 247 374 443
面色青,白带,头晕	32 35 159 247 256 374 423 443 451 557 610 694 794
头痛	52 168 174 443 711
头痛	32 138 247 335 374 443 557 592 746
舌干	32 138 282 374 792 794
头痛	247 272 374
面色青	32 414 460 794
麻疹,潮热	35 247 374 428 443 507
恶寒	23 32 182 247 423 557 578 679 810
项强,口噤	23 32 247 679 690 761
寒热往来	311 746
胁痛,恶寒,头痛,潮热	3 32 83 138 247 272 423 612 753 762
头痛	32 138 147 159 247 423 612 734
鼻衄	423 792 798
短气	35 159 256 423 792 798
气喘,发狂	5 52 138 423 557 703 792 804
心烦	52 138 423 507 557 792 804
呕吐	252
崩漏	32 138 192 242 662
咳嗽	29 68 147 636 662 729 734 751 778
健忘	138 168 247 342 404 423 478 557 698 719 754
健忘	32 138 159 168 247 260 342 374 478 758
呕吐	100 138 195 247 316 342 404 423 478 507 792
心烦,五心烦热	32 247 420 423
腹痛	315 441 694
心烦,五心烦热	104 227 236 278 398 507 758 809
急惊	83 236 398 507 557 712 760 809
咳嗽	19 23 247 507 557 679 760 794
遗尿	88 104 227 236 398 423 507 557 719 809
小便频数	50 104 227 236 278 398 507 557 760 798 809
咳嗽	52 174 247 374 792 798
近视	16 247 398 507 557 760 792 798 809
壮热,头痛	32 247 423
腹痛	19 23 32 247 260 679
腹痛	19 23 32 87 88 170 247 397 398 679 809
神昏,头晕	32 247 414 423
吐血	19 23 32 119 247 252 679
头痛,咳嗽	29 32 138 147 159 175 381 386 557 595 636 703 734 753 807
呕吐	3 32 247 260 374 524
漏下,崩中	32 247 260
呕吐	3 32 35 247 524
头痛	52 138 358 374 443 539 712 717 746
潮热,咳嗽	230 368 386 396 524
气喘	247 368 562
烦躁	32 138 168 192 247 252 433 717 753
产后发痉,项强,恶寒,腰痛,四肢强直,恶寒发热	29 48 247 299 426 617
心烦,妊娠心烦	5 423 443 557 758
咳嗽	18 29 138 147 282 557 729 734 753
恶寒	18 32 88 138 159 182 247 260 282 374 557 595 677 703 712 719 746 769 780
腹痛	32 35 138 159 247 694
胎动不安	35 159 247 423 792
呕吐,产后发热	59 142 302 677
慢惊	35 138 159 247 423 557 617
吞酸	35 78 142 159 557 562
腹痛,胎动不安	35 138 441 557 562
胬肉攀睛	78 138 142 192 247 252 362 434 592 717 804
口臭	35 138 168 182 423 557
盗汗,咳嗽	18 32 247 746
胞衣不下	32 169 247 464
神昏,谵语,口渴,头痛,不寐	3 32 67 102 218 247 414 426
浮肿	16 32 83 175 176 247 433 443 711 712 746
壮热	18 138 260 282 423 433 557 712 746 769 780
脱肛	247 433 798
烦躁,胞衣不下	247 433 464
健忘,神昏,头重	169 247 284 295 317 421 460 543 616
面色青,盗汗,耳聋	32 35 52 174 247 374 507 694 792
烦躁,胞衣不下	52 108 174 236 247 266 278 281 315 423 507 719 758
面色青,盗汗	52 139 174 247 260 266 278 315 374 694
腰脊痛	52 174 315 684 694 798
咳嗽	32 138 147 159 182 247 282 374 557 703 734 753 761
反胃	370
腰痛	23 104 227 247 315 342 374 507 578
腰痛	23 169 295 315 610
足痛	23 52 174 266 315
腰膝无力	108 139 247 260 266 315 374 423 507 594 798
小便不利,浮肿,腰重,大便溏	236 266 267 278 398 507 557 561 760 773 809
咽干	35 50 138 374 423 744
恶寒,无汗,恶风,自汗	18 32 138 252 282 423 557 595 712 746 769 780
壮热	71 382 566
鼻塞,急惊,咳嗽	18 32 107 138 272 282 299 423 426 545 557 561 712 746 769 780
恶寒,无汗,恶风,自汗	18 32 138 271 282 423 557 595 712 746 769 780
咽干	29 327 368 381 443 629 636 703
烦躁,头痛	78 142 159 252 302 694 760 769
慢惊	35 138 159 175 272 299 423 557 629 703
咳嗽,自汗	3 29 83 138 282 545 636
咽干	29 52 138 282 443 545 559 629 792
近视,远视	88 138 316 342 423 557
自汗	35 88 138 247 260 374
腹痛	247 419 754
盗汗	35 138 159 242 374 557
鼻塞,妊娠咳嗽,咳嗽	147 734 798
呕吐	423 561
腹痛	35 142 168 243 595 703 760
吞酸	35 78 142 159 183 243 302 362 557 735 760
胎动不安	35 138 168 174 443 751 769
胎漏	35 278 443 719 769
神昏,无汗,口噤,腹痛,头晕	3 23 218 679
发黄	170 183 592 629 677 760 773
咽干,口渴	35 88 138 374 433 443 486 557 595 746 760
小便不利,咳嗽	59 243 423 557 595
鼻干,头痛	3 32 381 443 629 759 804
牙痛	3 169 175 381 418 426 618
腹痛	252 381 426
呵欠,恶寒,喷嚏	3 18 32 83 138 381 595 712 717 794
鼻塞,项强,头痛	3 32 59 83 138 159 711 794
鼻塞,呵欠,喷嚏	3 18 32 83 138 272 381 443 595 712 717 794
鼻塞,项强,头痛	3 32 59 83 138 159 711 794
头痛,咳嗽	3 32 59 60 83 138 159 534 711 794
里急后重	168 184 222 706 754
腹痛	138 168 174 247 358 374 443 677 754 769
胎漏,漏下,自汗	14 32 247 260 374 414 794
心烦,烦躁,口渴,腹痛	35 138 271 330 341 463 486 557 698 716 760
转筋,小便黄赤	168 358 677 716
烦躁	138 159 463 559 677 716 746
恶心,腹痛	138 159 243 302 463 486 677 716
嗳气,吞酸,腹痛	35 78 142 168 243 283 302 362 443 557 677 703 794
咳嗽	138 168 443 703 729
难产	22 32 247 266 540 664 689 769 773 794
不寐	32 59 88 138 332 342 404 423 557 612 703 798
咳嗽	35 138 242 247 374 524 557 792
潮热	35 138 159 247 374 746
咳嗽	32 35 247 256 374 423 443 507 557 794
心悸	64 119 138 220 247 315 342 374 400 404 441 460 478 534 617 729
呕吐,反胃	59 138 369 422 561 610 754
心悸	64 119 138 220 247 315 342 374 400 404 441 460 478 534 617 729
大便秘结,咽干,烦躁,头昏,口苦	23 243 252 423 679 754
呕吐,反胃	59 138 369 422 561 610 754
畏寒	35 88 138 182 561
腹痛	59 88 138 332 374 557 561 690
口苦,咳嗽	138 147 159 282 443 506 703 734 746 769
咳嗽	35 83 138 159 247 374 746
呃逆	138 159 443 746
骨痛	3 18 32 83 138 381 629 703 746
胁痛	50 138 243 443 703 746
小便黄赤	168 183 252 443 703 746
吐血	138 423 443 703 719 746
头痛	59 138 247 428 629 712 717 746
盗汗,目昏,咽干,心烦,五心烦热,潮热	35 138 247 374 557 629 746 794
小便不利,寒热往来	35 138 159 247 335 374 375 746 769
瘰疬,项强,潮热,咳嗽	35 138 174 247 282 374 545 557 758
产后发热	32 138 247 260 368 374 423 443 719 746 758
腹痛,自汗	35 138 168 247 260 374 398 629 706 746 809
盗汗,目昏,咽干,心烦,五心烦热,潮热	35 138 247 374 557 629 746 794
小便不利,寒热往来	35 138 159 247 335 374 375 746 769
项强,口渴,恶风	35 138 159 247 335 374 557 712 746
瘰疬	35 40 138 247 374 443 629 746 794
潮热	35 138 247 260 324 374 557 617 746
阴痒	35 247 374 557 658 746
小便不利	35 52 138 174 247 282 374 545 557 792
谵语	138 247 362 374 443 557 629 746
神昏,耳聋,口渴	29 35 138 247 374 557 576 612 629 746
痫	32 35 138 142 159 168 243 260 302 374 557 703 794
急惊	18 138 243 252 362 629
壮热,舌干,胸闷	5 39 138 168 252 335 362 426 443 629
腹满,咳嗽	59 77 140 243 254 362 377 443 535 600 629
呕吐	3 71 138 192 282 299 433 629
鼻塞,头痛,咳嗽	3 32 83 138 175 192 247 282 375 381 595 629 712 753
头痛	35 83 138 159 174 247 423 433 712 746
发黄	35 138 159 168 183 247 330 335 423 433 486 557 595 746 760
身痛,恶风	35 138 159 423 557 703 746
脱肛	32 35 88 284 421 423 433 477 557 561 805
耳聋	32 35 138 159 247 316 423 433 507 746
心悸,头晕	138 243 279 316 325 342 557 562 563 612 703 729
不孕,难产	192 247 464 754
恶寒,头痛	35 59 138 159 170 182 243 283 539 595 677 694
嗳气,恶寒,口渴	35 138 142 159 168 182 243 302 539 595 677
胁痛	168 282 327 443 703 758 769 799
转筋,口渴,头痛	60 78 138 142 159 248 271 282 325 341 374 486 557 689 703 716 760 769
小便不通	23 138 145 302 335 362 443 592 672 679 769
呕吐	35 78 138 142 159 182 423 694 794
呕吐	35 78 142 182 423 557 694
鼻衄	32 35 138 182 423
呕吐,自汗	35 138 182 423
恶寒,无汗,口噤,咳嗽	35 138 175 182 423 557 703 729 798
呕吐	35 59 138 182 369 423
呕吐,腹痛	35 88 138 159 182 423
呕吐	159 369
呕吐,腹痛,手足厥冷	35 88 138 159 175 182 423 557 703
吐血,呕吐,腹痛,自汗	32 35 423 557 690
腹痛	67 88 138 169 182 423 557 561 612
腹痛	35 138 182 423
呃逆	35 59 138 182 184 369 423 507 561 703 722 754
恶寒	35 138 140 159 182 184 247 377 423 521 535 557 754
腹痛	35 368 561 690 694 703 754
盗汗	50 88 138 182 247 374 423
里急后重	138 168 260 330 374 443
烦躁	59 138 374 443 703
